$$Name$Pricebook2.Name$Product2.StockKeepingUnit$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,IsActive,IsDerived,Name,Pricebook2.$$Name$IsStandard,Product2.StockKeepingUnit,ProductSellingModel.$$Name$SellingModelType,UnitPrice
QuantumBit Database (Token Commit - Flat) GEN4472;Standard Price Book;QB-CMT-TKN-FLAT-GEN4472;Term Annual;USD,USD,true,false,QuantumBit Database (Token Commit - Flat) GEN4472,Standard Price Book;true,QB-CMT-TKN-FLAT-GEN4472,Term Annual;TermDefined,1000
QuantumBit Database (Token Commit - Tier) GEN4473;Standard Price Book;QB-CMT-TKN-TIER-GEN4473;Term Annual;USD,USD,true,false,QuantumBit Database (Token Commit - Tier) GEN4473,Standard Price Book;true,QB-CMT-TKN-TIER-GEN4473,Term Annual;TermDefined,1000
QuantumBit Complete Solution GEN4474;Standard Price Book;QB-COMPLETE-GEN4474;Evergreen Monthly;USD,USD,true,false,QuantumBit Complete Solution GEN4474,Standard Price Book;true,QB-COMPLETE-GEN4474,Evergreen Monthly;Evergreen,0
QuantumBit Complete Solution GEN4474;Standard Price Book;QB-COMPLETE-GEN4474;One-Time;USD,USD,true,false,QuantumBit Complete Solution GEN4474,Standard Price Book;true,QB-COMPLETE-GEN4474,One-Time;OneTime,0
QuantumBit Complete Solution GEN4474;Standard Price Book;QB-COMPLETE-GEN4474;Term Annual;USD,USD,true,false,QuantumBit Complete Solution GEN4474,Standard Price Book;true,QB-COMPLETE-GEN4474,Term Annual;TermDefined,0
QuantumBit Complete Solution GEN4474;Standard Price Book;QB-COMPLETE-GEN4474;Term Monthly;USD,USD,true,false,QuantumBit Complete Solution GEN4474,Standard Price Book;true,QB-COMPLETE-GEN4474,Term Monthly;TermDefined,0
QB CPU Heat Sink GEN4476;Standard Price Book;QB-CPU-HEATSINK-GEN4476;One-Time;USD,USD,true,false,QB CPU Heat Sink GEN4476,Standard Price Book;true,QB-CPU-HEATSINK-GEN4476,One-Time;OneTime,35
QuantumBit Collaboration Suite GEN4477;Standard Price Book;QB-CS-GEN4477;Term Annual;USD,USD,true,false,QuantumBit Collaboration Suite GEN4477,Standard Price Book;true,QB-CS-GEN4477,Term Annual;TermDefined,0
QuantumBit Collaboration Suite GEN4477;Standard Price Book;QB-CS-GEN4477;Term Monthly;USD,USD,true,false,QuantumBit Collaboration Suite GEN4477,Standard Price Book;true,QB-CS-GEN4477,Term Monthly;TermDefined,0
Additional QB DataGraph (500M) GEN4478;Standard Price Book;QB-DAT-GRPH-GEN4478;Term Annual;USD,USD,true,false,Additional QB DataGraph (500M) GEN4478,Standard Price Book;true,QB-DAT-GRPH-GEN4478,Term Annual;TermDefined,25000
Additional Data Throughput GEN4479;Standard Price Book;QB-DAT-THPT-GEN4479;Evergreen Monthly;USD,USD,true,false,Additional Data Throughput GEN4479,Standard Price Book;true,QB-DAT-THPT-GEN4479,Evergreen Monthly;Evergreen,0
Additional Data Throughput GEN4479;Standard Price Book;QB-DAT-THPT-GEN4479;Term Annual;USD,USD,true,false,Additional Data Throughput GEN4479,Standard Price Book;true,QB-DAT-THPT-GEN4479,Term Annual;TermDefined,0
Additional Data Throughput GEN4479;Standard Price Book;QB-DAT-THPT-GEN4479;Term Monthly;USD,USD,true,false,Additional Data Throughput GEN4479,Standard Price Book;true,QB-DAT-THPT-GEN4479,Term Monthly;TermDefined,0
QuantumBit Database GEN4482;Standard Price Book;QB-DB-GEN4482;Term Annual;USD,USD,true,false,QuantumBit Database GEN4482,Standard Price Book;true,QB-DB-GEN4482,Term Annual;TermDefined,12000
QuantumBit Database (Token Based) GEN4487;Standard Price Book;QB-DB-TOKEN-GEN4487;Term Annual;USD,USD,true,false,QuantumBit Database (Token Based) GEN4487,Standard Price Book;true,QB-DB-TOKEN-GEN4487,Term Annual;TermDefined,12000
Additional Flows - QB Starter GEN4500;Standard Price Book;QB-FLO-STRT-GEN4500;Evergreen Monthly;USD,USD,true,false,Additional Flows - QB Starter GEN4500,Standard Price Book;true,QB-FLO-STRT-GEN4500,Evergreen Monthly;Evergreen,2000
Additional Flows - QB Starter GEN4500;Standard Price Book;QB-FLO-STRT-GEN4500;Term Annual;USD,USD,true,false,Additional Flows - QB Starter GEN4500,Standard Price Book;true,QB-FLO-STRT-GEN4500,Term Annual;TermDefined,24000
Additional Flows - QB Starter GEN4500;Standard Price Book;QB-FLO-STRT-GEN4500;Term Monthly;USD,USD,true,false,Additional Flows - QB Starter GEN4500,Standard Price Book;true,QB-FLO-STRT-GEN4500,Term Monthly;TermDefined,1500
1TB 10k RPM (2.5in) GEN4502;Standard Price Book;QB-HD 1.2TB-GEN4502;One-Time;USD,USD,true,false,1TB 10k RPM (2.5in) GEN4502,Standard Price Book;true,QB-HD 1.2TB-GEN4502,One-Time;OneTime,250
1TB 7.2k RPM NLSAS (3.5in) GEN4503;Standard Price Book;QB-HD 1TB-GEN4503;One-Time;USD,USD,true,false,1TB 7.2k RPM NLSAS (3.5in) GEN4503,Standard Price Book;true,QB-HD 1TB-GEN4503,One-Time;OneTime,499
20TB 7.2k RPM NLSAS (3.5in) GEN4504;Standard Price Book;QB-HD 20TB-GEN4504;One-Time;USD,USD,true,false,20TB 7.2k RPM NLSAS (3.5in) GEN4504,Standard Price Book;true,QB-HD 20TB-GEN4504,One-Time;OneTime,1848
3TB 10k RPM (2.5in) GEN4505;Standard Price Book;QB-HD 3TB-GEN4505;One-Time;USD,USD,true,false,3TB 10k RPM (2.5in) GEN4505,Standard Price Book;true,QB-HD 3TB-GEN4505,One-Time;OneTime,450
4TB 7.2k RPM NLSAS (3.5in) GEN4506;Standard Price Book;QB-HD 4TB-GEN4506;One-Time;USD,USD,true,false,4TB 7.2k RPM NLSAS (3.5in) GEN4506,Standard Price Book;true,QB-HD 4TB-GEN4506,One-Time;OneTime,799
8TB 7.2k RPM NLSAS (3.5in) GEN4507;Standard Price Book;QB-HD 8TB-GEN4507;One-Time;USD,USD,true,false,8TB 7.2k RPM NLSAS (3.5in) GEN4507,Standard Price Book;true,QB-HD 8TB-GEN4507,One-Time;OneTime,999
8TB 7.2k RPM Self-Encrypting NLSAS (3.5in) GEN4508;Standard Price Book;QB-HD 8TBSE-GEN4508;One-Time;USD,USD,true,false,8TB 7.2k RPM Self-Encrypting NLSAS (3.5in) GEN4508,Standard Price Book;true,QB-HD 8TBSE-GEN4508,One-Time;OneTime,1199
Intel Xeon E5-2609 v4 1.7GHz GEN4510;Standard Price Book;QB-INTEL E5-2609-GEN4510;One-Time;USD,USD,true,false,Intel Xeon E5-2609 v4 1.7GHz GEN4510,Standard Price Book;true,QB-INTEL E5-2609-GEN4510,One-Time;OneTime,1499
Intel Xeon E5-2660 v4 2.0GHz GEN4511;Standard Price Book;QB-INTEL E5-2660-GEN4511;One-Time;USD,USD,true,false,Intel Xeon E5-2660 v4 2.0GHz GEN4511,Standard Price Book;true,QB-INTEL E5-2660-GEN4511,One-Time;OneTime,1699
Intel Xeon E5-2667 v4 3.2GHz GEN4512;Standard Price Book;QB-INTEL E5-2667-GEN4512;One-Time;USD,USD,true,false,Intel Xeon E5-2667 v4 3.2GHz GEN4512,Standard Price Book;true,QB-INTEL E5-2667-GEN4512,One-Time;OneTime,2499
Intel Xeon E5-2683 v4 2.1GHz GEN4513;Standard Price Book;QB-INTEL E5-2683-GEN4513;One-Time;USD,USD,true,false,Intel Xeon E5-2683 v4 2.1GHz GEN4513,Standard Price Book;true,QB-INTEL E5-2683-GEN4513,One-Time;OneTime,1399
"Intel Xeon Gold 5318N 2.1GHz, 24C/48T GEN4514;Standard Price Book;QB-INTEL-GOLD-5318N-GEN4514;One-Time;USD",USD,true,false,"Intel Xeon Gold 5318N 2.1GHz, 24C/48T GEN4514",Standard Price Book;true,QB-INTEL-GOLD-5318N-GEN4514,One-Time;OneTime,1999
"Intel Xeon Gold 6330N 2.2GHz, 28C/56T GEN4515;Standard Price Book;QB-INTEL-GOLD-6330N-GEN4515;One-Time;USD",USD,true,false,"Intel Xeon Gold 6330N 2.2GHz, 28C/56T GEN4515",Standard Price Book;true,QB-INTEL-GOLD-6330N-GEN4515,One-Time;OneTime,2149
"Intel Xeon Gold 6354 3GHz, 18C/36T GEN4516;Standard Price Book;QB-INTEL-GOLD-6354-GEN4516;One-Time;USD",USD,true,false,"Intel Xeon Gold 6354 3GHz, 18C/36T GEN4516",Standard Price Book;true,QB-INTEL-GOLD-6354-GEN4516,One-Time;OneTime,3300
"Intel Xeon Platinum 8352M 2.3GHz, 32C/64T GEN4517;Standard Price Book;QB-INTEL-PLAT-8352M-GEN4517;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8352M 2.3GHz, 32C/64T GEN4517",Standard Price Book;true,QB-INTEL-PLAT-8352M-GEN4517,One-Time;OneTime,2000
"Intel Xeon Platinum 8352Y 2.2GHz, 32C/64T GEN4518;Standard Price Book;QB-INTEL-PLAT-8352Y-GEN4518;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8352Y 2.2GHz, 32C/64T GEN4518",Standard Price Book;true,QB-INTEL-PLAT-8352Y-GEN4518,One-Time;OneTime,2500
"Intel Xeon Platinum 8360Y 2.4GHz, 36C/72T GEN4519;Standard Price Book;QB-INTEL-PLAT-8360Y-GEN4519;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8360Y 2.4GHz, 36C/72T GEN4519",Standard Price Book;true,QB-INTEL-PLAT-8360Y-GEN4519,One-Time;OneTime,2800
"Intel Xeon Platinum 8368 2.4GHz, 38C/76T GEN4520;Standard Price Book;QB-INTEL-PLAT-8368-GEN4520;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8368 2.4GHz, 38C/76T GEN4520",Standard Price Book;true,QB-INTEL-PLAT-8368-GEN4520,One-Time;OneTime,2950
Cloud License (Monthly) GEN4521;Standard Price Book;QB-LIC-CLOUD-GEN4521;Term Annual;USD,USD,true,false,Cloud License (Monthly) GEN4521,Standard Price Book;true,QB-LIC-CLOUD-GEN4521,Term Annual;TermDefined,550
QB Liquid Cooler GEN4522;Standard Price Book;QB-LIQUIDCOOL-GEN4522;One-Time;USD,USD,true,false,QB Liquid Cooler GEN4522,Standard Price Book;true,QB-LIQUIDCOOL-GEN4522,One-Time;OneTime,250
128GB LRDIMM GEN4523;Standard Price Book;QB-MEM 128GB-GEN4523;One-Time;USD,USD,true,false,128GB LRDIMM GEN4523,Standard Price Book;true,QB-MEM 128GB-GEN4523,One-Time;OneTime,1989
16GB RDIMM GEN4524;Standard Price Book;QB-MEM 16GB-GEN4524;One-Time;USD,USD,true,false,16GB RDIMM GEN4524,Standard Price Book;true,QB-MEM 16GB-GEN4524,One-Time;OneTime,599
32GB RDIMM GEN4525;Standard Price Book;QB-MEM 32GB-GEN4525;One-Time;USD,USD,true,false,32GB RDIMM GEN4525,Standard Price Book;true,QB-MEM 32GB-GEN4525,One-Time;OneTime,889
64GB RDIMM GEN4526;Standard Price Book;QB-MEM 64GB-GEN4526;One-Time;USD,USD,true,false,64GB RDIMM GEN4526,Standard Price Book;true,QB-MEM 64GB-GEN4526,One-Time;OneTime,999
8GB RDIMM GEN4527;Standard Price Book;QB-MEM 8GB-GEN4527;One-Time;USD,USD,true,false,8GB RDIMM GEN4527,Standard Price Book;true,QB-MEM 8GB-GEN4527,One-Time;OneTime,399
Additional Messages - QB Starter GEN4529;Standard Price Book;QB-MSG-STRT-GEN4529;Evergreen Monthly;USD,USD,true,false,Additional Messages - QB Starter GEN4529,Standard Price Book;true,QB-MSG-STRT-GEN4529,Evergreen Monthly;Evergreen,3500
Additional Messages - QB Starter GEN4529;Standard Price Book;QB-MSG-STRT-GEN4529;Term Annual;USD,USD,true,false,Additional Messages - QB Starter GEN4529,Standard Price Book;true,QB-MSG-STRT-GEN4529,Term Annual;TermDefined,30000
Additional Messages - QB Starter GEN4529;Standard Price Book;QB-MSG-STRT-GEN4529;Term Monthly;USD,USD,true,false,Additional Messages - QB Starter GEN4529,Standard Price Book;true,QB-MSG-STRT-GEN4529,Term Monthly;TermDefined,3000
QuantumBit Database (Monetary Commit) GEN4530;Standard Price Book;QB-MTY-CMT-GEN4530;Term Annual;USD,USD,true,false,QuantumBit Database (Monetary Commit) GEN4530,Standard Price Book;true,QB-MTY-CMT-GEN4530,Term Annual;TermDefined,8000
Intel X710 Dual Port 10Gb Direct Attach GEN4531;Standard Price Book;QB-NET X710-GEN4531;One-Time;USD,USD,true,false,Intel X710 Dual Port 10Gb Direct Attach GEN4531,Standard Price Book;true,QB-NET X710-GEN4531,One-Time;OneTime,1599
QB-NetLink 100G Ultra GEN4532;Standard Price Book;QB-NET-100G-ULTRA-GEN4532;One-Time;USD,USD,true,false,QB-NetLink 100G Ultra GEN4532,Standard Price Book;true,QB-NET-100G-ULTRA-GEN4532,One-Time;OneTime,700
QB-NetLink 10G GEN4533;Standard Price Book;QB-NET-10G-GEN4533;One-Time;USD,USD,true,false,QB-NetLink 10G GEN4533,Standard Price Book;true,QB-NET-10G-GEN4533,One-Time;OneTime,220
QB-NetLink 25G GEN4534;Standard Price Book;QB-NET-25G-GEN4534;One-Time;USD,USD,true,false,QB-NetLink 25G GEN4534,Standard Price Book;true,QB-NET-25G-GEN4534,One-Time;OneTime,450
QB-NetSecure 10G GEN4535;Standard Price Book;QB-NETSECURE-10G-GEN4535;One-Time;USD,USD,true,false,QB-NetSecure 10G GEN4535,Standard Price Book;true,QB-NETSECURE-10G-GEN4535,One-Time;OneTime,500
QB-Accel NovaX150 GEN4537;Standard Price Book;QB-NovaX150-GEN4537;One-Time;USD,USD,true,false,QB-Accel NovaX150 GEN4537,Standard Price Book;true,QB-NovaX150-GEN4537,One-Time;OneTime,9800
QB-NVExpand 200 GEN4538;Standard Price Book;QB-NVExpand-200-GEN4538;One-Time;USD,USD,true,false,QB-NVExpand 200 GEN4538,Standard Price Book;true,QB-NVExpand-200-GEN4538,One-Time;OneTime,475
QB-PowerCore 1600S GEN4547;Standard Price Book;QB-PWRCORE-1600S-GEN4547;One-Time;USD,USD,true,false,QB-PowerCore 1600S GEN4547,Standard Price Book;true,QB-PWRCORE-1600S-GEN4547,One-Time;OneTime,599
QB-PowerCore 500S GEN4548;Standard Price Book;QB-PWRCORE-500S-GEN4548;One-Time;USD,USD,true,false,QB-PowerCore 500S GEN4548,Standard Price Book;true,QB-PWRCORE-500S-GEN4548,One-Time;OneTime,299
QB-PowerCore 800S GEN4549;Standard Price Book;QB-PWRCORE-800S-GEN4549;One-Time;USD,USD,true,false,QB-PowerCore 800S GEN4549,Standard Price Book;true,QB-PWRCORE-800S-GEN4549,One-Time;OneTime,489
QB-PowerSafe 1000D GEN4550;Standard Price Book;QB-PWRSAFE-1000D-GEN4550;One-Time;USD,USD,true,false,QB-PowerSafe 1000D GEN4550,Standard Price Book;true,QB-PWRSAFE-1000D-GEN4550,One-Time;OneTime,700
QB-PowerSafe 2000D GEN4551;Standard Price Book;QB-PWRSAFE-2000D-GEN4551;One-Time;USD,USD,true,false,QB-PowerSafe 2000D GEN4551,Standard Price Book;true,QB-PWRSAFE-2000D-GEN4551,One-Time;OneTime,1850
QB-PowerSafe 600D GEN4552;Standard Price Book;QB-PWRSAFE-600D-GEN4552;One-Time;USD,USD,true,false,QB-PowerSafe 600D GEN4552,Standard Price Book;true,QB-PWRSAFE-600D-GEN4552,One-Time;OneTime,450
QuantumBit Q-Rack 750 GEN4553;Standard Price Book;QB-QRack-750-GEN4553;One-Time;USD,USD,true,false,QuantumBit Q-Rack 750 GEN4553,Standard Price Book;true,QB-QRack-750-GEN4553,One-Time;OneTime,3980
QuantumBit Database (Quantity Commit) GEN4554;Standard Price Book;QB-QTY-CMT-GEN4554;Term Annual;USD,USD,true,false,QuantumBit Database (Quantity Commit) GEN4554,Standard Price Book;true,QB-QTY-CMT-GEN4554,Term Annual;TermDefined,500
QB-RAIDForce 500 GEN4555;Standard Price Book;QB-RAID-500-GEN4555;One-Time;USD,USD,true,false,QB-RAIDForce 500 GEN4555,Standard Price Book;true,QB-RAID-500-GEN4555,One-Time;OneTime,620
Data Normalization Expert GEN4558;Standard Price Book;QB-SRV-DNE-GEN4558;One-Time;USD,USD,true,false,Data Normalization Expert GEN4558,Standard Price Book;true,QB-SRV-DNE-GEN4558,One-Time;OneTime,300
Implementation Engineer GEN4559;Standard Price Book;QB-SRV-IMP-GEN4559;One-Time;USD,USD,true,false,Implementation Engineer GEN4559,Standard Price Book;true,QB-SRV-IMP-GEN4559,One-Time;OneTime,300
Integration Specialist Engineer GEN4560;Standard Price Book;QB-SRV-ISE-GEN4560;One-Time;USD,USD,true,false,Integration Specialist Engineer GEN4560,Standard Price Book;true,QB-SRV-ISE-GEN4560,One-Time;OneTime,350
Module Extension Engineer GEN4561;Standard Price Book;QB-SRV-MEE-GEN4561;One-Time;USD,USD,true,false,Module Extension Engineer GEN4561,Standard Price Book;true,QB-SRV-MEE-GEN4561,One-Time;OneTime,300
Professional Services Daily Rate GEN4564;Standard Price Book;QB-SRV-OG-PSH-GEN4564;One-Time;USD,USD,true,false,Professional Services Daily Rate GEN4564,Standard Price Book;true,QB-SRV-OG-PSH-GEN4564,One-Time;OneTime,250
Program Director GEN4566;Standard Price Book;QB-SRV-PD-GEN4566;One-Time;USD,USD,true,false,Program Director GEN4566,Standard Price Book;true,QB-SRV-PD-GEN4566,One-Time;OneTime,350
Project Manager GEN4567;Standard Price Book;QB-SRV-PMN-GEN4567;One-Time;USD,USD,true,false,Project Manager GEN4567,Standard Price Book;true,QB-SRV-PMN-GEN4567,One-Time;OneTime,300
Quality Assurance Engineer GEN4569;Standard Price Book;QB-SRV-QAE-GEN4569;One-Time;USD,USD,true,false,Quality Assurance Engineer GEN4569,Standard Price Book;true,QB-SRV-QAE-GEN4569,One-Time;OneTime,300
Solutions Architect GEN4571;Standard Price Book;QB-SRV-SAT-GEN4571;One-Time;USD,USD,true,false,Solutions Architect GEN4571,Standard Price Book;true,QB-SRV-SAT-GEN4571,One-Time;OneTime,500
Professional Services Scope of Work GEN4572;Standard Price Book;QB-SRV-SOW-GEN4572;One-Time;USD,USD,true,false,Professional Services Scope of Work GEN4572,Standard Price Book;true,QB-SRV-SOW-GEN4572,One-Time;OneTime,25000
Q-Drive NVX 16TB GEN4573;Standard Price Book;QB-SSD 16TB-GEN4573;One-Time;USD,USD,true,false,Q-Drive NVX 16TB GEN4573,Standard Price Book;true,QB-SSD 16TB-GEN4573,One-Time;OneTime,1200
Q-Drive NVX 2TB GEN4574;Standard Price Book;QB-SSD 2TB-GEN4574;One-Time;USD,USD,true,false,Q-Drive NVX 2TB GEN4574,Standard Price Book;true,QB-SSD 2TB-GEN4574,One-Time;OneTime,150
Q-Drive NVX Ultra 30TB GEN4575;Standard Price Book;QB-SSD 30TB-GEN4575;One-Time;USD,USD,true,false,Q-Drive NVX Ultra 30TB GEN4575,Standard Price Book;true,QB-SSD 30TB-GEN4575,One-Time;OneTime,2500
Q-Drive NVX 4TB GEN4576;Standard Price Book;QB-SSD 4TB-GEN4576;One-Time;USD,USD,true,false,Q-Drive NVX 4TB GEN4576,Standard Price Book;true,QB-SSD 4TB-GEN4576,One-Time;OneTime,225
Q-Drive NVX 8TB GEN4577;Standard Price Book;QB-SSD 8TB-GEN4577;One-Time;USD,USD,true,false,Q-Drive NVX 8TB GEN4577,Standard Price Book;true,QB-SSD 8TB-GEN4577,One-Time;OneTime,580
Silver Hardware Maintenance GEN4579;Standard Price Book;QB-SUPP-1000-GEN4579;Term Annual;USD,USD,true,false,Silver Hardware Maintenance GEN4579,Standard Price Book;true,QB-SUPP-1000-GEN4579,Term Annual;TermDefined,25000
Gold Hardware Maintenance GEN4580;Standard Price Book;QB-SUPP-1005-GEN4580;Term Annual;USD,USD,true,false,Gold Hardware Maintenance GEN4580,Standard Price Book;true,QB-SUPP-1005-GEN4580,Term Annual;TermDefined,30000
Software Maintenance GEN4581;Standard Price Book;QB-SUPP-2000-GEN4581;Term Annual;USD,USD,true,true,Software Maintenance GEN4581,Standard Price Book;true,QB-SUPP-2000-GEN4581,Term Annual;TermDefined,0
QuantumBit Tokens Pack GEN4583;Standard Price Book;QB-TOKENS-PACK-GEN4583;One-Time;USD,USD,true,false,QuantumBit Tokens Pack GEN4583,Standard Price Book;true,QB-TOKENS-PACK-GEN4583,One-Time;OneTime,100
QuantumBit Essentials Training GEN4584;Standard Price Book;QB-TRN-ESSNTLS-GEN4584;One-Time;USD,USD,true,false,QuantumBit Essentials Training GEN4584,Standard Price Book;true,QB-TRN-ESSNTLS-GEN4584,One-Time;OneTime,8500
QuantumBit Fundamentals Training GEN4585;Standard Price Book;QB-TRN-FUND-GEN4585;One-Time;USD,USD,true,false,QuantumBit Fundamentals Training GEN4585,Standard Price Book;true,QB-TRN-FUND-GEN4585,One-Time;OneTime,6500
QB-Accel VegaX200 GEN4586;Standard Price Book;QB-VegaX200-GEN4586;One-Time;USD,USD,true,false,QB-Accel VegaX200 GEN4586,Standard Price Book;true,QB-VegaX200-GEN4586,One-Time;OneTime,15000
QuantumBit Subscription GEN4591;Standard Price Book;TEST-SUB-GEN4591;Evergreen Annual;USD,USD,true,false,QuantumBit Subscription GEN4591,Standard Price Book;true,TEST-SUB-GEN4591,Evergreen Annual;Evergreen,420
QuantumBit Subscription GEN4591;Standard Price Book;TEST-SUB-GEN4591;Evergreen Monthly;USD,USD,true,false,QuantumBit Subscription GEN4591,Standard Price Book;true,TEST-SUB-GEN4591,Evergreen Monthly;Evergreen,35
QuantumBit Subscription GEN4591;Standard Price Book;TEST-SUB-GEN4591;Term Annual;USD,USD,true,false,QuantumBit Subscription GEN4591,Standard Price Book;true,TEST-SUB-GEN4591,Term Annual;TermDefined,360
QuantumBit Subscription GEN4591;Standard Price Book;TEST-SUB-GEN4591;Term Monthly;USD,USD,true,false,QuantumBit Subscription GEN4591,Standard Price Book;true,TEST-SUB-GEN4591,Term Monthly;TermDefined,30
Additional API GEN4598;Standard Price Book;QB-API-GEN4598;Evergreen Monthly;USD,USD,true,false,Additional API GEN4598,Standard Price Book;true,QB-API-GEN4598,Evergreen Monthly;Evergreen,2000
Additional API GEN4598;Standard Price Book;QB-API-GEN4598;Term Annual;USD,USD,true,false,Additional API GEN4598,Standard Price Book;true,QB-API-GEN4598,Term Annual;TermDefined,15000
Additional API GEN4598;Standard Price Book;QB-API-GEN4598;Term Monthly;USD,USD,true,false,Additional API GEN4598,Standard Price Book;true,QB-API-GEN4598,Term Monthly;TermDefined,1500
Additional API Flex (100M) GEN4600;Standard Price Book;QB-API-FLEX-GEN4600;Term Annual;USD,USD,true,false,Additional API Flex (100M) GEN4600,Standard Price Book;true,QB-API-FLEX-GEN4600,Term Annual;TermDefined,450
Additional API Gov GEN4601;Standard Price Book;QB-API-GOVT-GEN4601;Term Annual;USD,USD,true,false,Additional API Gov GEN4601,Standard Price Book;true,QB-API-GOVT-GEN4601,Term Annual;TermDefined,1450
QB API Management Solution GEN4602;Standard Price Book;QB-API-MGMT-GEN4602;Evergreen Monthly;USD,USD,true,false,QB API Management Solution GEN4602,Standard Price Book;true,QB-API-MGMT-GEN4602,Evergreen Monthly;Evergreen,1000
QB API Management Solution GEN4602;Standard Price Book;QB-API-MGMT-GEN4602;Term Annual;USD,USD,true,false,QB API Management Solution GEN4602,Standard Price Book;true,QB-API-MGMT-GEN4602,Term Annual;TermDefined,12000
QB API Management Solution GEN4602;Standard Price Book;QB-API-MGMT-GEN4602;Term Monthly;USD,USD,true,false,QB API Management Solution GEN4602,Standard Price Book;true,QB-API-MGMT-GEN4602,Term Monthly;TermDefined,1000
Additional API Pre-Prod GEN4603;Standard Price Book;QB-API-PREP-GEN4603;Term Annual;USD,USD,true,false,Additional API Pre-Prod GEN4603,Standard Price Book;true,QB-API-PREP-GEN4603,Term Annual;TermDefined,3240
Additional API Prod GEN4604;Standard Price Book;QB-API-PROD-GEN4604;Term Annual;USD,USD,true,false,Additional API Prod GEN4604,Standard Price Book;true,QB-API-PROD-GEN4604,Term Annual;TermDefined,3240
API Access Requests (AEH) GEN4605;Standard Price Book;QB-API-REQT-GEN4605;Evergreen Monthly;USD,USD,true,false,API Access Requests (AEH) GEN4605,Standard Price Book;true,QB-API-REQT-GEN4605,Evergreen Monthly;Evergreen,5
API Access Requests (AEH) GEN4605;Standard Price Book;QB-API-REQT-GEN4605;Term Annual;USD,USD,true,false,API Access Requests (AEH) GEN4605,Standard Price Book;true,QB-API-REQT-GEN4605,Term Annual;TermDefined,45
